zbest_b_[j]	EBV_b_[j]	e_EBV_[j]	E_EBV_[j]	SFR_b_[j]	e_SFR_[j]	E_SFR_[j]	Mstar_b_[j]	e_Mstar_[j]	E_Mstar_[j]	RA_b_[j]	DEC_b_[j]	SDSS_NAME_[i]	RA_[i]	Dec_[i]	REDSHIFT_[i]	LOG_MBH_[i]	LOG_MBH_ERR_[i]	LOG_LBOL_[i]	LOG_REDD_[i]  LE[j]   LSbc[j]
0.8460	0.0132	0.0034000000000000002	0.0034999999999999996	1.464e+01	0.0600000000000005	0.07000000000000028	1.129e+11	400000000.0	400000000.0	222.4759	53.21593	144954.23+531257.3	222.47594	53.216018	0.846	8.32945894537555	0.11857117401075702	45.151940955315226	-1.3173970764615606  0.0 1.206e+44
0.8020	0.7370	0.19369999999999998	0.1936	2.775e+01	3.3900000000000006	3.379999999999999	2.254e+11	28900000000.0	29000000000.0	222.50579	51.43359	145001.37+512601.0	222.50577	51.433696	0.802	9.085061580771663	0.31635523706194046	45.05106120310923	-2.1738794640636727  0.0 3.742e+43
0.8235	0.0274	0.007300000000000001	0.007300000000000001	0.000e+00	0.0	0.01	8.926e+11	37500000000.0	37600000000.0	222.54682	18.95877	145011.23+185731.5	222.54681	18.958777	0.8235	8.595619034369028	0.10145639975289891	45.91093554228119	-0.8245625784890774  1.541e+44 0.0
0.8910	0.1000	0.026300000000000004	0.02629999999999999	2.610e+01	0.75	0.75	3.491e+11	10100000000.0	10000000000.0	222.63848	30.65599	145033.21+303921.5	222.63839	30.655971	0.891	8.77002893073121	0.039986273355345305	45.877206847924704	-1.0327011692077426  2.922e+44 6.437e+43
0.8200	0.0251	0.006600000000000002	0.006599999999999998	7.685e+00	1.2719999999999994	1.2720000000000011	2.019e+11	34800000000.0	34900000000.0	222.70785	30.16581	145049.87+300956.5	222.7078	30.165713	0.82	8.611338611324738	0.03291534474613946	45.532454910949966	-1.2187627867760098  1.214e+44 0.0
0.8022	0.1210	0.03209999999999999	0.032200000000000006	2.138e+01	0.9800000000000004	0.9800000000000004	4.347e+11	19900000000.0	19800000000.0	224.16105	1.37804	145638.66+012240.8	224.16106	1.3779959	0.8022	8.343459442155547	0.3689657246867983	45.67352123010168	-0.8098172984551067  4.23e+44 0.0
0.8790	0.1566	0.04119999999999999	0.0413	1.076e+01	0.5600000000000005	0.5700000000000003	2.206e+11	11600000000.0	11600000000.0	224.9324	18.69671	145943.77+184148.1	224.93239	18.696706	0.879	8.488947685762762	0.24924457141171755	45.26632286193351	-1.3625039102304888  0.0 6.861e+43
0.8020	0.0155	0.0040999999999999995	0.004199999999999999	1.736e+02	21.19999999999999	21.200000000000017	6.945e+11	243000000000.0	243000000000.0	225.64762	4.87171	150235.43+045218.0	225.64766	4.8716921	0.802	9.292974466492455	0.0260860167094968	46.36039420827693	-1.0724593446167623  0.0 6.509e+44
0.8659	0.0270	0.007199999999999998	0.0072000000000000015	1.731e+01	0.2099999999999973	0.22000000000000242	8.141e+11	10200000000.0	10200000000.0	225.76068	56.88438	150302.57+565303.8	225.76073	56.884372	0.8659	8.065416770678812	0.04112908518541691	46.016160653297234	-0.18913520378281504  0.0 1.027e+44
0.8050	0.0138	0.003599999999999999	0.003599999999999999	6.465e+00	0.09699999999999953	0.09700000000000042	1.684e+11	2500000000.0	2600000000.0	225.90636	44.82763	150337.52+444939.3	225.90634	44.827611	0.8049992	8.718013947916736	0.03789297431249551	45.138242090257286	-1.7196509440606873  2.7e+44 3.516e+44
0.8250	0.0145	0.0038000000000000013	0.0037999999999999996	1.755e+01	1.8600000000000012	1.8599999999999994	1.353e+11	37220000000.0	37100000000.0	226.05179	57.61715	150412.43+573701.6	226.05181	57.617209	0.825	8.099451487088475	0.10344309876511258	45.17463520327922	-1.0646953702104887  7.607e+43 0.0
0.8110	0.0229	0.005899999999999999	0.005899999999999999	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	226.06825	10.82871	150416.37+104943.5	226.06822	10.828765	0.811	8.312874838976061	0.08267398059379233	44.93380461550906	-1.5189493098682372  0.0 1.613e+44
0.8320	0.0871	0.0228	0.022699999999999998	1.835e+01	1.370000000000001	1.3699999999999974	5.664e+10	22250000000.0	22260000000.0	226.07713	21.56846	150418.51+213406.3	226.07713	21.568437	0.832	8.185074507796159	0.09305726971645589	45.44189410362751	-0.8830594905698848  0.0 1.098e+44
0.8060	0.0000	0.0	0.005	1.094e+01	0.7699999999999996	0.7599999999999998	5.113e+10	3590000000.0	3580000000.0	226.46954	61.86083	150552.67+615139.0	226.46951	61.860932	0.806	8.426145930956224	0.05702837461508605	45.40305146309449	-1.1629735542629691  1.937e+44 1.48e+44
0.8510	0.0345	0.009000000000000005	0.009099999999999997	8.593e+00	4.582	4.577	2.239e+11	46300000000.0	46200000000.0	226.83583	41.04384	150720.60+410237.7	226.83585	41.043814	0.851	7.931425424414945	0.21107311502027928	45.14761807842909	-0.9236864323870917  4.149e+44 6.186e+43
0.8520	0.0158	0.004200000000000002	0.004299999999999998	1.567e+01	2.0700000000000003	2.0699999999999985	3.213e+11	44800000000.0	44800000000.0	226.86931	52.52717	150728.65+523137.6	226.8694	52.527215	0.852	7.7965406784724856	0.24223468599239728	45.70239329568643	-0.23402646918729547  5.689e+43 0.0
0.8940	0.0316	0.008400000000000005	0.008399999999999998	3.216e+01	1.3199999999999967	1.3100000000000023	6.537e+11	26600000000.0	26700000000.0	227.14974	32.65269	150835.93+323909.5	227.14974	32.652648	0.894	8.315077980416211	0.12882645688297722	45.558176236768034	-0.8967808300494139  1.696e+44 0.0
0.8900	0.0809	0.020900000000000002	0.0208	2.168e+01	2.169999999999998	2.16	1.684e+11	16900000000.0	17000000000.0	227.17092	10.23188	150841.02+101354.6	227.17092	10.23186	0.89	8.506530298243458	0.08654101945496773	45.255437113207115	-1.3909722714375798  0.0 0.0
0.8593	0.0398	0.010600000000000002	0.010599999999999998	5.914e+01	1.2999999999999972	1.2999999999999972	7.675e+11	16800000000.0	16800000000.0	227.28472	6.90892	150908.33+065432.3	227.28471	6.9089851	0.8593	9.175999662918619	0.14512397122652393	45.93299608283291	-1.382882666486948  2.741e+44 0.0
0.8220	0.0347	0.009000000000000001	0.009099999999999997	2.557e+00	0.0040000000000000036	0.0040000000000000036	2.228e+11	400000000.0	400000000.0	228.03284	20.93299	151207.87+205558.7	228.03283	20.932975	0.822	8.476498664043646	0.07588663532922572	45.36148052754513	-1.2548972228997501  9.286e+43 0.0
0.8078	0.0000	0.0	0.005	3.937e+01	0.23999999999999488	0.240000000000002	5.109e+11	3000000000.0	3100000000.0	228.18196	19.97923	151243.67+195845.1	228.18201	19.979223	0.8078	9.11398262255427	0.03326604995782213	46.067429171137974	-1.1864325378175329  2.169e+44 6.339e+43
0.8590	0.0000	0.0	0.005	1.012e+01	6.325999999999999	6.33	1.313e+11	35820000000.0	35900000000.0	228.3158	47.97812	151315.80+475841.2	228.31584	47.978122	0.859	9.169393951986489	0.06457361319427514	45.400076418442715	-1.9091966199450108  1.046e+44 0.0
0.8221	0.0142	0.0037	0.003799999999999998	7.835e+01	3.1299999999999955	3.1300000000000097	3.663e+11	14700000000.0	14600000000.0	228.6447	2.88015	151434.73+025248.5	228.64473	2.8801454	0.8221	8.28784810209447	0.07402914090163722	45.64371715946354	-0.7840100290321655  9.81e+43 0.0
0.8749	0.0553	0.014700000000000005	0.014700000000000005	3.116e+01	1.3599999999999994	1.360000000000003	4.168e+11	18200000000.0	18200000000.0	228.81981	18.7794	151516.75+184645.9	228.81979	18.779421	0.8749	8.793340008864632	0.03451599698870213	45.7336583464222	-1.1995607488436664  5.261e+44 0.0
0.8812	0.1000	0.026400000000000007	0.026400000000000007	2.548e+01	12.46	12.459999999999997	5.068e+11	179100000000.0	179000000000.0	229.09427	39.5394	151622.62+393221.8	229.09424	39.539373	0.8812	9.183690166297513	0.06172288906335267	45.52023798179584	-1.8033312709029128  0.0 3.118e+44
0.8290	0.1134	0.029899999999999996	0.03	5.392e+00	0.19700000000000006	0.19700000000000006	1.096e+11	4000000000.0	4000000000.0	229.25256	57.90803	151700.61+575428.9	229.25248	57.908086	0.829	8.092541614906327	0.12012052211567677	45.404247866290284	-0.8281728350172807  3.499e+43 1.631e+44
0.8430	0.1000	0.0266	0.026599999999999985	4.652e+01	35.160000000000004	35.169999999999995	4.090e+11	203500000000.0	203400000000.0	229.57291	56.10905	151817.49+560632.4	229.57293	56.109078	0.843	8.638069594964245	0.055198828369423865	45.91900775914205	-0.8589409222234342  2.761e+44 0.0
0.8224	0.0000	0.0	0.005	1.407e+01	0.1899999999999995	0.1999999999999993	2.885e+11	4000000000.0	4000000000.0	229.81615	8.68501	151915.88+084106.1	229.81618	8.6850468	0.8224	8.707773376528388	0.04798361757172785	45.739323220510315	-1.108329242419311  0.0 1.294e+44
0.8770	0.0000	0.0	0.005	3.133e+01	43.61	43.61	4.066e+11	56600000000.0	56500000000.0	229.95381	57.96459	151948.87+575752.8	229.95357	57.964754	0.877	8.964714539774516	0.11764382595569632	45.6334444840685	-1.4711491421072547  4.093e+43 0.0
0.8979	0.0100	0.0026	0.0026	1.790e+01	0.7999999999999972	0.8000000000000007	4.704e+11	21000000000.0	21000000000.0	231.06981	-0.06229	152416.75-000344.5	231.0698	-0.062322764	0.8979	8.908148476470599	0.06658123659981068	45.98937790085627	-1.058649662015567  5.122e+43 0.0
0.8907	0.0000	0.0	0.005	4.353e+01	1.6499999999999986	1.6499999999999986	5.774e+11	21900000000.0	21900000000.0	231.56545	-1.74345	152615.70-014436.3	231.56545	-1.7434366	0.8907	7.993041949948761	0.16486745796636085	45.60223738889316	-0.5306836474568402  0.0 1.651e+44
0.8338	0.0000	0.0	0.005	6.706e+01	2.6400000000000006	2.6299999999999955	5.205e+11	20900000000.0	21000000000.0	231.9101	7.97983	152738.42+075847.3	231.91011	7.97983	0.8338	9.27555794082277	0.03604792643327745	46.10660221805189	-1.3088348091721171  0.0 1.385e+44
0.8160	0.0278	0.007399999999999997	0.007400000000000004	7.472e+01	17.490000000000002	17.489999999999995	2.306e+11	35300000000.0	35400000000.0	232.2424	8.30915	152858.17+081833.1	232.2424	8.3092084	0.816	9.104790129549274	0.042725852393934616	45.89921273191373	-1.3454564840367829  4.976e+44 3.153e+44
0.8904	0.0000	0.0	0.005	2.946e+01	10.54	10.54	1.373e+12	322000000000.0	323000000000.0	232.55245	-2.12439	153012.57-020727.8	232.55243	-2.1244098	0.8904	9.18969640480824	0.03524757990076519	46.19366695384447	-1.1359085373650066  0.0 1.347e+44
0.8330	0.0489	0.012699999999999996	0.012799999999999999	2.662e+01	2.4499999999999993	2.4599999999999973	1.245e+11	61700000000.0	61600000000.0	233.00527	13.58387	153201.23+133502.0	233.00513	13.583901	0.833	8.464223954124233	0.055771399513965446	45.43307783603104	-1.1710252044944307  3.578e+43 0.0
0.8840	0.0000	0.0	0.005	9.115e+01	17.930000000000007	17.94999999999999	4.261e+11	103700000000.0	103700000000.0	233.00667	25.133	153201.59+250758.7	233.00666	25.133001	0.884	8.970421810117523	0.02449694091611909	46.1693061685002	-0.940994728018561  0.0 0.0
0.8235	0.0469	0.012399999999999994	0.012400000000000001	1.113e+01	0.3200000000000003	0.3199999999999985	2.262e+11	6500000000.0	6500000000.0	233.19315	23.7348	153246.34+234405.2	233.19311	23.734797	0.8235	8.359407650966485	0.15394799366621745	45.809940784465574	-0.689345952902148  0.0 7.693e+44
0.8040	0.0091	0.0024000000000000002	0.0023999999999999994	4.165e+01	2.460000000000001	2.450000000000003	1.285e+11	27100000000.0	27200000000.0	233.19425	39.77528	153246.61+394630.8	233.19422	39.775244	0.804	8.480398524649084	0.04005687183859248	45.74317449803309	-0.8771031130172294  6.244e+42 0.0
0.8750	0.0723	0.019100000000000006	0.019099999999999992	2.637e+01	2.91	2.91	2.143e+11	25100000000.0	25000000000.0	234.13753	57.09443	153633.03+570539.8	234.13767	57.094433	0.875	9.042000352102157	0.2017054616445936	45.306876038980306	-1.8750033995230881  2.865e+43 2.036e+44
0.8630	0.1259	0.03370000000000001	0.03369999999999998	1.162e+02	4.900000000000006	5.0	5.434e+11	398600000000.0	398600000000.0	234.4661	53.17286	153751.87+531022.2	234.46606	53.172896	0.863	9.004597022549264	0.037206209811936376	46.006202369578304	-1.1382737393721973  0.0 1.549e+44
0.8390	0.0460	0.011999999999999997	0.0121	3.744e+00	0.18200000000000038	0.18299999999999983	1.761e+11	8600000000.0	8500000000.0	234.53724	29.60854	153808.94+293630.8	234.53725	29.608577	0.839	8.650719513715615	0.053211299380875	45.6366238830467	-1.153974717070149  0.0 4.509e+45
0.8134	0.0631	0.016600000000000004	0.01659999999999999	0.000e+00	0.0	0.01	2.218e+11	9400000000.0	9400000000.0	234.6539	13.75614	153836.93+134521.9	234.65389	13.756112	0.8134	8.736675856602355	0.08401636467619435	45.54130900026226	-1.3352459427413328  6.416e+43 9.893e+43
0.8100	0.1206	0.03169999999999999	0.03180000000000001	4.546e+00	2.9990000000000006	2.9979999999999993	1.184e+11	36220000000.0	36300000000.0	234.71212	56.04591	153850.91+560245.2	234.71218	56.045959	0.81	8.090691501546894	0.137433129138828	44.929897736048886	-1.3006728518992452  2.386e+44 0.0
0.8090	0.0628	0.016599999999999997	0.016600000000000004	1.655e+01	0.19000000000000128	0.17999999999999972	1.275e+11	1400000000.0	1500000000.0	234.98505	39.73396	153956.41+394402.2	234.98507	39.733948	0.809	8.542298651750338	0.1012044401853962	45.618444185817886	-1.0637335523336893  0.0 2.953e+44
0.8240	0.0616	0.016100000000000003	0.016199999999999992	9.707e+00	0.8530000000000015	0.8529999999999998	1.973e+11	17300000000.0	17400000000.0	235.03729	32.76183	154008.95+324542.5	235.03731	32.761814	0.824	8.619214609342256	0.07736716875968562	44.90236496659655	-1.8567287291469425  0.0 8.404e+43
0.8375	0.0214	0.0057	0.0057	3.285e+01	0.5500000000000043	0.5399999999999991	2.669e+11	165200000000.0	165100000000.0	235.08191	55.4563	154019.63+552722.7	235.08183	55.456309	0.8375	8.223422407640141	0.04394648031152598	45.866493250920165	-0.4968082431212137  1.817e+44 0.0
0.8960	0.0000	0.0	0.005	4.597e-01	0.0131	0.0131	2.194e+11	6200000000.0	6300000000.0	235.33045	24.0411	154119.30+240228.1	235.33043	24.041146	0.896	8.939500691083596	0.11657853317691556	45.607484120287275	-1.4718956571975588  3.92e+44 0.0
0.8873	0.0000	0.0	0.005	7.461e+01	27.939999999999998	27.89	3.487e+11	47400000000.0	47400000000.0	236.95542	6.34709	154749.31+062049.4	236.95547	6.3470695	0.8873	8.279177604661516	0.1094781073624353	46.08784336716709	-0.3312133238956642  7.03e+43 0.0
0.8660	0.0886	0.023400000000000004	0.0233	0.000e+00	0.0	0.01	2.175e+11	900000000.0	1000000000.0	237.18544	27.39919	154844.51+272356.9	237.18549	27.399163	0.866	7.2953347831301745	0.46238401111377814	45.47532425464115	0.04011038510973976  4.079e+44 0.0
0.8040	0.0772	0.020200000000000003	0.020199999999999996	2.164e+01	0.1999999999999993	0.1999999999999993	2.808e+11	2500000000.0	2600000000.0	238.34135	20.70625	155321.91+204222.3	238.3413	20.706207	0.804	9.05798820354361	0.04108913357030095	45.484192792112445	-1.7136744978324023  6.679e+42 5.732e+43
0.8410	0.0000	0.0	0.005	1.211e+01	2.317	2.3100000000000005	5.693e+11	112700000000.0	112700000000.0	238.36428	28.41439	155327.43+282451.7	238.36431	28.414387	0.841	8.43321771614128	0.042609781782119084	45.45628010843787	-1.1168166941046442  0.0 0.0
0.8990	0.1995	0.0534	0.05349999999999999	2.560e+01	1.4100000000000001	1.4100000000000001	2.115e+11	11600000000.0	11700000000.0	238.49975	38.98934	155359.93+385921.5	238.49971	38.989329	0.899	8.382404977552651	0.12218876442320935	46.17633411071527	-0.34594995323862154  1.104e+44 1.427e+43
0.8600	0.0786	0.0206	0.020599999999999993	1.877e+01	0.4400000000000013	0.4400000000000013	2.511e+11	5900000000.0	5900000000.0	238.57286	19.31753	155417.48+191903.1	238.57286	19.317548	0.86	8.737852928167342	0.2492943978626106	45.48262155803041	-1.39511045653817  9.816e+43 3.194e+44
0.8554	0.0248	0.006599999999999998	0.006700000000000001	4.016e+01	1.9099999999999966	1.9200000000000017	5.372e+11	25600000000.0	25600000000.0	238.73757	29.95939	155457.01+295733.8	238.73755	29.959414	0.8554	9.041403005679184	0.02072263634613285	46.00375363320556	-1.177528458874859  0.0 3.182e+44
0.8740	0.2209	0.0582	0.0582	5.529e+01	6.75	6.75	4.262e+11	55800000000.0	55800000000.0	239.16194	57.35327	155638.87+572111.7	239.162	57.35328	0.874	8.990433160450404	0.08902912353147284	45.29682575071042	-1.8334864961412232  0.0 0.0
0.8949	0.0144	0.003899999999999999	0.0038000000000000013	2.252e+01	0.019999999999999574	0.019999999999999574	4.617e+11	400000000.0	400000000.0	239.20874	28.6244	155650.09+283727.8	239.20873	28.624412	0.8949	8.871071859184726	0.05656011394711186	46.019196745549245	-0.9917542000367183  0.0 9.935e+43
0.8730	0.0918	0.024200000000000013	0.0242	2.032e+01	0.4499999999999993	0.46000000000000085	4.167e+11	9400000000.0	9300000000.0	239.71822	23.8909	155852.37+235327.1	239.71822	23.890891	0.873	8.625571798891084	0.0846042863910989	45.3603767761588	-1.4050741091335193  0.0 9.275e+43
0.8350	0.1054	0.027499999999999997	0.027400000000000008	5.166e+00	0.3420000000000005	0.34199999999999964	1.027e+11	6760000000.0	6800000000.0	241.21674	23.3505	160452.01+232101.6	241.21674	23.350468	0.835	8.89388707276476	0.030282656270024483	45.4940872863353	-1.5396788728306972  0.0 1.733e+44
0.8850	0.0540	0.014199999999999997	0.0143	1.876e+01	6.210000000000001	6.209999999999997	2.509e+11	4200000000.0	4200000000.0	241.52896	56.18665	160606.96+561112.0	241.52908	56.186716	0.885	8.113418644491482	0.0880582449998329	45.34096630021526	-0.9123314306774619  2.697e+43 0.0
0.8604	0.0674	0.0177	0.017600000000000005	1.994e+01	0.360000000000003	0.36999999999999744	2.668e+11	4900000000.0	4800000000.0	241.63096	20.61878	160631.43+203707.7	241.63098	20.618805	0.8604	8.759880967661527	0.07078828538652097	45.43393653665019	-1.4658235174125773  4.258e+43 5.479e+44
0.8981	0.0225	0.005899999999999999	0.0059000000000000025	1.326e+01	3.0700000000000003	3.08	2.720e+11	4300000000.0	4200000000.0	241.73781	22.30837	160657.07+221830.0	241.73779	22.30833	0.8981	8.38477150185701	0.12963530435094378	45.59907370568989	-0.9255768825683576  7.841e+43 0.0
0.8260	0.0957	0.0252	0.02510000000000001	2.718e+01	2.9400000000000013	2.9400000000000013	1.270e+11	106920000000.0	107000000000.0	242.29871	14.91943	160911.67+145509.8	242.29866	14.919395	0.826	8.777669840202472	0.06889572982428283	45.573424355284466	-1.3441245713192436  0.0 3.526e+43
0.8570	0.1306	0.034699999999999995	0.03460000000000002	8.349e+00	0.6530000000000005	0.6530000000000005	3.892e+11	189200000000.0	189300000000.0	242.36902	58.67575	160928.57+584032.7	242.36904	58.675811	0.857	8.190164299937432	0.10132201607116229	45.21526397935167	-1.114779406987001  1.098e+44 0.0
0.8990	0.0834	0.0218	0.021699999999999997	1.427e+01	23.891	23.889999999999997	2.926e+11	3900000000.0	3900000000.0	242.89946	8.64525	161135.85+083843.2	242.89941	8.6453361	0.899	8.320557744089749	0.1642997704646431	45.42709894543037	-1.033337885060613  1.893e+44 0.0
0.8492	0.0000	0.0	0.005	5.672e+01	0.28999999999999915	0.28000000000000114	2.866e+11	1400000000.0	1500000000.0	243.44689	20.80882	161347.23+204831.8	243.44683	20.808852	0.8492	8.146119647181074	0.11740697220844352	45.85183099309493	-0.43416774048738227  2.051e+44 0.0
0.8271	0.0543	0.014100000000000001	0.013999999999999999	0.000e+00	0.0	0.01	1.383e+11	6600000000.0	6500000000.0	243.48401	17.25473	161356.15+171516.8	243.484	17.254695	0.8271	9.026754210854024	0.2637575233967296	44.7906863673812	-2.375946929874063  0.0 6.484e+43
0.8343	0.0131	0.0035000000000000014	0.0034999999999999996	2.304e+01	0.41000000000000014	0.41000000000000014	4.684e+11	8400000000.0	8400000000.0	243.70716	26.98298	161449.71+265858.8	243.70716	26.983005	0.8343	8.544947249528507	0.07513209466855827	46.082926848406856	-0.6018994875228876  9.122e+43 1.519e+43
0.8929	0.0100	0.0026	0.0026	6.801e+00	0.3639999999999999	0.3639999999999999	1.394e+11	7400000000.0	7500000000.0	244.1832	50.85512	161643.95+505118.5	244.18313	50.855153	0.8929	8.409019482179525	0.1979222995786743	45.4552025575574	-1.0936960110233633  0.0 1.962e+44
0.8510	0.0103	0.0027	0.0026	2.475e+01	1.3099999999999987	1.3099999999999987	1.182e+11	25050000000.0	25100000000.0	244.43652	38.70677	161744.78+384224.6	244.43662	38.706838	0.851	7.958385094227044	0.14260870774586207	45.30370389430646	-0.7945602863218221  3.925e+43 1.57e+45
0.8805	0.0000	0.0	0.005	1.099e+01	0.6500000000000004	0.6600000000000001	8.542e+10	5070000000.0	5070000000.0	244.64442	30.25527	161834.66+301518.9	244.64442	30.255246	0.8805	9.262501880845985	0.06524966192741269	45.99170432213877	-1.4106766451084491  0.0 0.0
0.8064	0.0186	0.004899999999999998	0.005000000000000001	0.000e+00	0.0	0.01	1.217e+11	3700000000.0	3700000000.0	245.70132	40.50819	162248.31+403029.5	245.70135	40.508182	0.8064	8.31655599352981	0.1659838332476433	45.81533664401667	-0.6410984359143799  2.076e+44 7.965e+43
0.8890	0.2512	0.06609999999999999	0.06610000000000005	7.101e+01	1.4500000000000028	1.4599999999999937	5.518e+11	11300000000.0	11300000000.0	247.62843	27.16151	163030.81+270941.2	247.62841	27.161445	0.889	9.378592444132773	0.10727434448735393	45.521494520332254	-1.9969770102017554  0.0 6.26e+45
0.8740	0.0059	0.0015999999999999999	0.0015000000000000005	6.398e+00	0.011999999999999567	0.012000000000000455	3.008e+11	500000000.0	600000000.0	247.66948	56.87504	163040.68+565230.0	247.66959	56.875047	0.874	8.426289035627137	0.1478633473384008	45.46791622941403	-1.0982518926143447  0.0 1.776e+44
0.8733	0.0132	0.0034999999999999996	0.0034000000000000002	1.926e+01	2.1300000000000026	2.139999999999997	9.003e+10	10440000000.0	10470000000.0	248.51553	15.20743	163403.72+151226.8	248.51551	15.207447	0.8733	9.128108016016526	0.04228870067388255	45.85670803137253	-1.411279071045236  1.754e+44 0.0
0.8140	0.0527	0.013599999999999994	0.013700000000000004	9.000e-01	0.0353	0.03539999999999999	2.736e+11	10700000000.0	10800000000.0	249.29541	16.32754	163710.87+161939.2	249.2953	16.327559	0.814	8.762380965390324	0.04058148131222447	45.10714268620718	-1.7951173655843784  0.0 7.491e+44
0.8490	0.0750	0.019799999999999998	0.019799999999999998	1.362e+01	0.2599999999999998	0.26000000000000156	3.548e+11	6800000000.0	6800000000.0	250.35737	20.04955	164125.76+200258.3	250.35736	20.04955	0.849	8.662544598348278	0.03412279216461982	45.51515331320829	-1.2872703715412277  2.824e+44 0.0
0.8920	0.0398	0.010500000000000002	0.010499999999999995	3.061e+01	0.5999999999999979	0.6099999999999994	2.379e+11	4500000000.0	4500000000.0	250.3986	41.62853	164135.66+413742.8	250.39861	41.628555	0.892	8.337041071228587	0.10976074820445762	45.56440164262358	-0.9125185150062444  8.181e+43 5.801e+44
0.8980	0.0889	0.02310000000000001	0.023099999999999996	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	251.1098	36.86485	164426.34+365153.5	251.10976	36.864888	0.898	8.926142185821632	0.16963470450438717	45.11459479987381	-1.9514264723490629  3.871e+44 0.0
0.8819	0.0386	0.010100000000000001	0.010099999999999998	2.510e+01	0.6500000000000021	0.639999999999997	1.173e+11	3000000000.0	3000000000.0	251.25975	23.55553	164502.34+233320.0	251.25976	23.555583	0.8819	9.17195068420835	0.09952205591438491	45.16367739929552	-2.1481523713140636  5.471e+42 0.0
0.8608	0.0000	0.0	0.005	3.041e+01	5.75	5.7499999999999964	4.067e+11	196400000000.0	196400000000.0	252.55851	21.91099	165014.04+215439.5	252.55853	21.910967	0.8608	8.785836945112877	0.043322382120036994	45.973676686322726	-0.9520393451913877  0.0 3.448e+44
0.8050	0.0404	0.010699999999999998	0.010599999999999998	0.000e+00	0.0	0.01	2.335e+11	29700000000.0	29600000000.0	252.9375	41.53587	165145.00+413208.9	252.9375	41.5358	0.805	8.435159924432789	0.08460908383102932	45.29307309252806	-1.2819659183059644  3.544e+44 0.0
0.8535	0.4339	0.11609999999999998	0.11620000000000003	4.415e+01	6.920000000000002	6.910000000000004	1.766e+11	21600000000.0	21600000000.0	252.99419	43.41911	165158.61+432508.7	252.99419	43.419109	0.8535	8.826753823943836	0.1336931789356124	45.35672574334636	-1.6099071669987135  0.0 2.476e+44
0.8830	0.0516	0.013499999999999998	0.013599999999999994	5.148e+01	3.479999999999997	3.480000000000004	2.621e+11	48800000000.0	48800000000.0	255.34628	44.54436	170123.10+443239.6	255.34623	44.544419	0.883	8.760485453703001	0.038627424724969536	45.427859596471286	-1.4725049436329523  0.0 1.174e+44
0.8541	0.1211	0.031799999999999995	0.0319	5.343e+01	129.85	129.87	4.119e+11	199900000000.0	199800000000.0	255.38277	26.58013	170131.86+263448.2	255.38274	26.580073	0.8541	8.793192490043554	0.06376830323971942	45.65882911590111	-1.2742424605436773  1.657e+44 0.0
0.8880	0.0697	0.018499999999999996	0.018500000000000003	2.541e+01	1.8900000000000006	1.879999999999999	5.209e+11	42700000000.0	42700000000.0	255.60396	37.6719	170224.93+374019.1	255.60391	37.671973	0.888	8.825363149935871	0.03720402688076705	45.560551889017155	-1.404690347319953  0.0 0.0
0.8250	0.0881	0.0233	0.0232	3.040e+01	0.8299999999999983	0.8300000000000018	1.421e+11	3900000000.0	3900000000.0	257.03948	44.72698	170809.47+444337.3	257.03944	44.727113	0.825	8.03767171906185	0.16676844338565178	45.60290084235304	-0.5746499631100496  0.0 0.0
0.8020	0.0181	0.004700000000000001	0.004799999999999999	2.427e+01	1.2399999999999984	1.25	1.871e+11	9700000000.0	9800000000.0	310.09151	0.19696	204021.97+001149.3	310.09156	0.19703762	0.802	8.572794818886333	0.13278413376466927	45.49839557550852	-1.2142783297790525  0.0 2.188e+45
0.8344	0.0251	0.006700000000000001	0.006700000000000001	5.761e+01	37.03	37.03	7.477e+11	229900000000.0	229900000000.0	310.30482	0.85917	204113.16+005132.9	310.30486	0.85916001	0.8344	9.536810328888972	0.04121741161816381	46.110125848393864	-1.5665635668963456  3.448e+43 0.0
0.8396	0.0000	0.0	0.005	1.921e+01	0.19000000000000128	0.17999999999999972	2.493e+11	2400000000.0	2400000000.0	311.75165	-0.27105	204700.39-001615.8	311.75164	-0.27108784	0.8396	9.0164320015175	0.03242343678781058	45.777624428978854	-1.3786866589398843  7.263e+43 2.69e+44
0.8748	0.0000	0.0	0.005	1.030e+02	0.9000000000000057	0.9000000000000057	1.337e+12	12000000000.0	12000000000.0	315.9866	0.26153	210356.78+001541.4	315.98663	0.26150485	0.8748	9.182277992413493	0.017720338536189126	46.57377257329887	-0.748384505515862  0.0 0.0
0.8030	0.0110	0.0029	0.0029	3.233e+01	1.129999999999999	1.1300000000000026	2.627e+11	9200000000.0	9100000000.0	323.43416	-1.95457	213344.19-015716.4	323.43415	-1.9545586	0.803	9.449645475372034	0.036893122818558485	45.97014105632842	-1.619383505444848  0.0 2.949e+44
0.8350	0.0536	0.014200000000000004	0.014099999999999994	0.000e+00	0.0	0.01	5.904e+11	8500000000.0	8600000000.0	323.58912	-3.08374	213421.38-030501.5	323.58912	-3.0837568	0.835	8.775831325463022	0.023814595499255797	45.368854675692745	-1.546855736171514  0.0 0.0
